대수,국회의원코드,국회의원명,의안ID,의안번호,대표발의
제13대,LNJ8027O,강금식,011994,131329,false
제13대,NS38910H,김봉욱,011994,131329,false
제13대,CKS9642T,이경재,011994,131329,false
제13대,EWB4602W,임춘원,011994,131329,false
제13대,8DK5346K,허경만,011994,131329,false
제13대,9U97658K,홍영기,011994,131329,false
제13대,LNJ8027O,강금식,011993,131328,false
제13대,NS38910H,김봉욱,011993,131328,false
제13대,CKS9642T,이경재,011993,131328,false
제13대,EWB4602W,임춘원,011993,131328,false
제13대,8DK5346K,허경만,011993,131328,false
제13대,9U97658K,홍영기,011993,131328,false
제13대,LNJ8027O,강금식,011998,131327,false
제13대,NS38910H,김봉욱,011998,131327,false
제13대,CKS9642T,이경재,011998,131327,false
제13대,EWB4602W,임춘원,011998,131327,false
제13대,8DK5346K,허경만,011998,131327,false
제13대,9U97658K,홍영기,011998,131327,false
제13대,LNJ8027O,강금식,011997,131326,false
제13대,NS38910H,김봉욱,011997,131326,false
제13대,CKS9642T,이경재,011997,131326,false
제13대,EWB4602W,임춘원,011997,131326,false
제13대,8DK5346K,허경만,011997,131326,false
제13대,9U97658K,홍영기,011997,131326,false
제13대,LNJ8027O,강금식,011992,131325,false
제13대,NS38910H,김봉욱,011992,131325,false
제13대,CKS9642T,이경재,011992,131325,false
제13대,EWB4602W,임춘원,011992,131325,false
제13대,8DK5346K,허경만,011992,131325,false
제13대,9U97658K,홍영기,011992,131325,false
제13대,BCO6264C,김영진,011985,131323,false
제13대,BCO6264C,김영진,011985,131323,false
제13대,2VF5648T,노무현,011985,131323,false
제13대,CFP75167,박형오,011985,131323,false
제13대,4D37702V,이재근,011985,131323,false
제13대,SW948730,이형배,011985,131323,false
제13대,GXC8936S,이희천,011985,131323,false
제13대,U2584716,김근수,011978,131312,true
제13대,GZS38403,강우혁,011977,131311,true
제13대,CAX57348,박영숙,011972,131307,true
제13대,ERX2058H,김충조,011972,131307,false
제13대,WPW4909K,이돈만,011972,131307,false
제13대,8L08506K,정기영,011972,131307,false
제13대,OJJ2363Y,문동환,011971,131305,false
제13대,1O451032,박실,011971,131305,false
제13대,66U24346,이수인,011971,131305,false
제13대,RAU77180,조순승,011971,131305,false
제13대,95S94954,최재욱,011934,131268,true
제13대,R3D8899N,조홍규,011934,131268,false
제13대,KD636919,최무룡,011934,131268,false
제13대,5637263F,신상우,011902,131237,true
제13대,5W34729L,이상수,011887,131220,true
제13대,ERX2058H,김충조,011887,131220,false
제13대,HIT2733V,이영권,011887,131220,false
제13대,ZM57890S,이찬구,011887,131220,false
제13대,2PO2218L,정균환,011887,131220,false
제13대,7GJ2564V,최락도,011887,131220,false
제13대,DWY2922R,최봉구,011887,131220,false
제13대,5W34729L,이상수,011886,131219,true
제13대,ERX2058H,김충조,011886,131219,false
제13대,HIT2733V,이영권,011886,131219,false
제13대,ZM57890S,이찬구,011886,131219,false
제13대,2PO2218L,정균환,011886,131219,false
제13대,7GJ2564V,최락도,011886,131219,false
제13대,DWY2922R,최봉구,011886,131219,false
제13대,7GJ2564V,최락도,011883,131217,true
제13대,7GJ2564V,최락도,011882,131216,true
제13대,8L08506K,정기영,011873,131207,true
제13대,CAX57348,박영숙,011873,131207,false
제13대,48S5387Y,이철용,011873,131207,false
제13대,ACT1860R,조세형,011873,131207,false
제13대,OQ09860C,김종호,011860,131194,true
제13대,KDB6892X,김덕규,011860,131194,false
제13대,Y2W9921H,김영배,011860,131194,false
제13대,WFJ6020P,김덕룡,011844,131176,true
제13대,SW948730,이형배,011836,131171,true
제13대,BCO6264C,김영진,011836,131171,false
제13대,BCO6264C,김영진,011836,131171,false
제13대,CFP75167,박형오,011836,131171,false
제13대,GXC8936S,이희천,011836,131171,false
제13대,SW948730,이형배,011838,131170,true
제13대,GXC8936S,이희천,011838,131170,false
제13대,1LA80851,박석무,011831,131166,true
제13대,FZZ4744X,이상옥,011831,131166,false
제13대,GIZ16849,최훈,011831,131166,false
제13대,1LA80851,박석무,011832,131165,true
제13대,FZZ4744X,이상옥,011832,131165,false
제13대,GIZ16849,최훈,011832,131165,false
제13대,1LA80851,박석무,011830,131164,true
제13대,FZZ4744X,이상옥,011830,131164,false
제13대,GIZ16849,최훈,011830,131164,false
제13대,2XE5489Z,함종한,011829,131163,true
제13대,I3819289,오유방,011833,131162,true
제13대,I3819289,오유방,011827,131161,true
제13대,ALM3369J,신재기,011828,131160,true
제13대,N8Y13552,박태권,011828,131160,false
제13대,UBR50068,정일영,011828,131160,false
제13대,1LA80851,박석무,011783,131114,true
제13대,FZZ4744X,이상옥,011783,131114,false
제13대,GIZ16849,최훈,011783,131114,false
제13대,LNJ8027O,강금식,011764,131107,false
제13대,NS38910H,김봉욱,011764,131107,false
제13대,CKS9642T,이경재,011764,131107,false
제13대,EWB4602W,임춘원,011764,131107,false
제13대,7JO4216B,허만기,011764,131107,false
제13대,9U97658K,홍영기,011764,131107,false
제13대,LNJ8027O,강금식,011769,131106,false
제13대,NS38910H,김봉욱,011769,131106,false
제13대,CKS9642T,이경재,011769,131106,false
제13대,EWB4602W,임춘원,011769,131106,false
제13대,7JO4216B,허만기,011769,131106,false
제13대,9U97658K,홍영기,011769,131106,false
제13대,LNJ8027O,강금식,011768,131105,false
제13대,NS38910H,김봉욱,011768,131105,false
제13대,CKS9642T,이경재,011768,131105,false
제13대,EWB4602W,임춘원,011768,131105,false
제13대,7JO4216B,허만기,011768,131105,false
제13대,9U97658K,홍영기,011768,131105,false
제13대,LNJ8027O,강금식,011772,131104,false
제13대,NS38910H,김봉욱,011772,131104,false
제13대,CKS9642T,이경재,011772,131104,false
제13대,EWB4602W,임춘원,011772,131104,false
제13대,7JO4216B,허만기,011772,131104,false
제13대,9U97658K,홍영기,011772,131104,false
제13대,LNJ8027O,강금식,011771,131103,false
제13대,NS38910H,김봉욱,011771,131103,false
제13대,CKS9642T,이경재,011771,131103,false
제13대,EWB4602W,임춘원,011771,131103,false
제13대,7JO4216B,허만기,011771,131103,false
제13대,9U97658K,홍영기,011771,131103,false
제13대,LNJ8027O,강금식,011770,131102,false
제13대,NS38910H,김봉욱,011770,131102,false
제13대,CKS9642T,이경재,011770,131102,false
제13대,EWB4602W,임춘원,011770,131102,false
제13대,7JO4216B,허만기,011770,131102,false
제13대,9U97658K,홍영기,011770,131102,false
제13대,LNJ8027O,강금식,011765,131101,false
제13대,NS38910H,김봉욱,011765,131101,false
제13대,CKS9642T,이경재,011765,131101,false
제13대,EWB4602W,임춘원,011765,131101,false
제13대,7JO4216B,허만기,011765,131101,false
제13대,9U97658K,홍영기,011765,131101,false
제13대,LNJ8027O,강금식,011767,131100,false
제13대,NS38910H,김봉욱,011767,131100,false
제13대,CKS9642T,이경재,011767,131100,false
제13대,EWB4602W,임춘원,011767,131100,false
제13대,7JO4216B,허만기,011767,131100,false
제13대,9U97658K,홍영기,011767,131100,false
제13대,2XE5489Z,함종한,011766,131099,true
제13대,04Z5194C,김인영,011724,131060,true
제13대,KBJ1842L,김한규,011724,131060,false
제13대,OX877045,신영국,011724,131060,false
제13대,LO069688,신영순,011721,131059,true
제13대,JP019849,김장숙,011721,131059,false
제13대,OK67147J,이윤자,011721,131059,false
제13대,JMC44351,류승규,011722,131058,true
제13대,60H5229G,김일동,011722,131058,false
제13대,6YB3013O,박우병,011722,131058,false
제13대,TNK9949W,이성호,011719,131057,true
제13대,35I30124,강삼재,011719,131057,false
제13대,RLG4231U,이상득,011719,131057,false
제13대,GZS38403,강우혁,011725,131056,true
제13대,RSE1582E,윤재기,011723,131055,true
제13대,3JJ23576,김진영,011545,130877,true
제13대,3JJ23576,김진영,011535,130870,true
제13대,1O451032,박실,011526,130862,true
제13대,FII6987E,김인기,011527,130861,true
제13대,FW82028I,백찬기,011527,130861,false
제13대,FII6987E,김인기,011528,130860,true
제13대,FW82028I,백찬기,011528,130860,false
제13대,UWR1927I,김태식,011515,130849,false
제13대,CKS9642T,이경재,011515,130849,false
제13대,EWB4602W,임춘원,011515,130849,false
제13대,DWY2922R,최봉구,011515,130849,false
제13대,8DK5346K,허경만,011515,130849,false
제13대,9U97658K,홍영기,011515,130849,false
제13대,1LA80851,박석무,011511,130845,true
제13대,JZQ2865S,이진우,011498,130832,true
제13대,0XM13788,박충순,011498,130832,false
제13대,FYA2094A,조만후,011498,130832,false
제13대,JZQ2865S,이진우,011497,130831,true
제13대,0XM13788,박충순,011497,130831,false
제13대,FYA2094A,조만후,011497,130831,false
제13대,JZQ2865S,이진우,011499,130830,true
제13대,0XM13788,박충순,011499,130830,false
제13대,FYA2094A,조만후,011499,130830,false
제13대,AMY93771,김동영,011493,130827,true
제13대,GTH3618V,김용환,011490,130826,true
제13대,GTH3618V,김용환,011492,130825,true
제13대,88J81936,이강희,011491,130824,true
제13대,ERX2058H,김충조,011488,130823,true
제13대,CAX57348,박영숙,011488,130823,false
제13대,48S5387Y,이철용,011488,130823,false
제13대,8L08506K,정기영,011488,130823,false
제13대,ACT1860R,조세형,011485,130820,true
제13대,7GJ2564V,최락도,011485,130820,false
제13대,6OE6093D,정해남,011483,130816,true
제13대,VYI2708Q,신기하,011473,130807,true
제13대,TT897193,박종태,011473,130807,false
제13대,QJ74422A,정상용,011473,130807,false
제13대,EPZ3759Y,정웅,011473,130807,false
제13대,R3D8899N,조홍규,011473,130807,false
제13대,EEC7465H,이춘구,011450,130787,true
제13대,AMY93771,김동영,011450,130787,false
제13대,2OQ3817H,윤성한,011450,130787,false
제13대,4D37702V,이재근,011450,130787,false
제13대,VU95307T,이택석,011450,130787,false
제13대,UBR50068,정일영,011450,130787,false
제13대,OFA8515J,최각규,011450,130787,false
제13대,KD636919,최무룡,011450,130787,false
제13대,12S7035O,조승형,011449,130783,true
제13대,KQV94557,김광일,011449,130783,false
제13대,MH14784M,신오철,011449,130783,false
제13대,HJI9845B,이인제,011446,130780,true
제13대,2VF5648T,노무현,011446,130780,false
제13대,JMC44351,류승규,011446,130780,false
제13대,S4B6672D,신경식,011445,130779,true
제13대,7IV94516,박승재,011445,130779,false
제13대,2OQ3817H,윤성한,011441,130777,true
제13대,2OQ3817H,윤성한,011443,130776,true
제13대,T1Z9579M,권노갑,011440,130775,true
제13대,KDB6892X,김덕규,011440,130775,false
제13대,EPZ3759Y,정웅,011440,130775,false
제13대,BPU25498,조윤형,011440,130775,false
제13대,ERX2058H,김충조,011439,130774,true
제13대,CAX57348,박영숙,011439,130774,false
제13대,48S5387Y,이철용,011439,130774,false
제13대,8L08506K,정기영,011439,130774,false
제13대,8L08506K,정기영,011442,130773,true
제13대,ERX2058H,김충조,011442,130773,false
제13대,CAX57348,박영숙,011442,130773,false
제13대,48S5387Y,이철용,011442,130773,false
제13대,YP610287,황병태,011436,130772,true
제13대,1KZ38436,강신옥,011436,130772,false
제13대,KQV94557,김광일,011436,130772,false
제13대,J3Q5491L,김남,011436,130772,false
제13대,31E2086R,장석화,011436,130772,false
제13대,T1Z9579M,권노갑,011428,130767,true
제13대,23M6254Y,김성룡,011428,130767,false
제13대,JNV4397B,옥만호,011428,130767,false
제13대,ERX2058H,김충조,011423,130758,true
제13대,CAX57348,박영숙,011423,130758,false
제13대,48S5387Y,이철용,011423,130758,false
제13대,8L08506K,정기영,011423,130758,false
제13대,EUJ8925R,정종택,011426,130757,true
제13대,C6N4172N,전용원,011427,130756,true
제13대,OX877045,신영국,011422,130754,true
제13대,60H5229G,김일동,011422,130754,false
제13대,UF42797P,백남치,011422,130754,false
제13대,RA28140K,신하철,011422,130754,false
제13대,K4Q81564,유기준,011422,130754,false
제13대,HFG6145J,정상구,011422,130754,false
제13대,48S5387Y,이철용,011420,130753,true
제13대,ERX2058H,김충조,011420,130753,false
제13대,CAX57348,박영숙,011420,130753,false
제13대,8L08506K,정기영,011420,130753,false
제13대,60H5229G,김일동,011417,130752,true
제13대,35I30124,강삼재,011417,130752,false
제13대,UF42797P,백남치,011417,130752,false
제13대,FW82028I,백찬기,011417,130752,false
제13대,OX877045,신영국,011417,130752,false
제13대,RA28140K,신하철,011417,130752,false
제13대,K4Q81564,유기준,011417,130752,false
제13대,HFG6145J,정상구,011417,130752,false
제13대,FPT6879K,김봉조,011419,130751,true
제13대,35I30124,강삼재,011419,130751,false
제13대,WFJ6020P,김덕룡,011419,130751,false
제13대,F769501H,김동규,011419,130751,false
제13대,A1819526,김정수,011419,130751,false
제13대,CA440915,노흥준,011419,130751,false
제13대,FW82028I,백찬기,011419,130751,false
제13대,SJD28100,이행구,011419,130751,false
제13대,ZQN31275,양성우,011418,130750,true
제13대,HFG6145J,정상구,011414,130748,true
제13대,60H5229G,김일동,011414,130748,false
제13대,UF42797P,백남치,011414,130748,false
제13대,OX877045,신영국,011414,130748,false
제13대,RA28140K,신하철,011414,130748,false
제13대,K4Q81564,유기준,011414,130748,false
제13대,RYK4883M,노인환,011415,130747,true
제13대,RYK4883M,노인환,011412,130746,true
제13대,88J81936,이강희,011412,130746,false
제13대,MHE1145A,박상천,011413,130745,true
제13대,MHE1145A,박상천,011413,130745,true
제13대,REX1877I,오탄,011413,130745,false
제13대,12S7035O,조승형,011413,130745,false
제13대,Y2W9921H,김영배,011407,130744,true
제13대,6VW96635,신순범,011407,130744,false
제13대,JMX15674,이원배,011407,130744,false
제13대,P1T31301,채영석,011407,130744,false
제13대,KQV94557,김광일,011409,130742,true
제13대,1KZ38436,강신옥,011409,130742,false
제13대,31E2086R,장석화,011409,130742,false
제13대,IOI30449,김봉호,011408,130741,true
제13대,F769501H,김동규,011408,130741,false
제13대,GTH3618V,김용환,011408,130741,false
제13대,K4I9530L,김제태,011408,130741,false
제13대,UF42797P,백남치,011408,130741,false
제13대,87W5339H,심완구,011408,130741,false
제13대,HIT2733V,이영권,011408,130741,false
제13대,04Z5194C,김인영,011405,130740,true
제13대,2XE5489Z,함종한,011406,130739,true
제13대,CKS9642T,이경재,011403,130737,true
제13대,FPT6879K,김봉조,011403,130737,false
제13대,EWB4602W,임춘원,011403,130737,false
제13대,PY75021S,조부영,011403,130737,false
제13대,E9Y1902O,임무웅,011402,130736,true
제13대,TNK9949W,이성호,011402,130736,false
제13대,BHU7979V,지연태,011400,130735,true
제13대,QJ74422A,정상용,011401,130734,true
제13대,5637263F,신상우,011399,130733,true
제13대,KWO2882I,석준규,011399,130733,false
제13대,6Z125924,송두호,011399,130733,false
제13대,5W34729L,이상수,011398,130732,true
제13대,Y2W9921H,김영배,011395,130731,true
제13대,5W34729L,이상수,011395,130731,false
제13대,BJG5829N,이협,011395,130731,false
제13대,0EI5067Y,한광옥,011395,130731,false
제13대,CKS9642T,이경재,011397,130730,true
제13대,UWR1927I,김태식,011397,130730,false
제13대,T1R43759,송현섭,011397,130730,false
제13대,EWB4602W,임춘원,011397,130730,false
제13대,AM25401F,조찬형,011397,130730,false
제13대,DWY2922R,최봉구,011397,130730,false
제13대,12S7035O,조승형,011396,130729,true
제13대,1O451032,박실,011396,130729,false
제13대,9U97658K,홍영기,011396,130729,false
제13대,ALM3369J,신재기,011393,130726,true
제13대,N8Y13552,박태권,011393,130726,false
제13대,CFP75167,박형오,011393,130726,false
제13대,UBR50068,정일영,011393,130726,false
제13대,JGT1723Y,박종율,011373,130705,false
제13대,FW82028I,백찬기,011373,130705,false
제13대,CCP79626,정정훈,011373,130705,false
제13대,TQH7044H,박관용,011370,130704,true
제13대,MEE6240E,허재홍,011357,130701,true
제13대,XF75222M,강보성,011357,130701,false
제13대,0VC4391G,박경수,011357,130701,false
제13대,N8Y13552,박태권,011357,130701,false
제13대,31E2086R,장석화,011355,130685,true
제13대,UBR50068,정일영,011350,130684,true
제13대,RSE1582E,윤재기,011350,130684,false
제13대,DCY93694,이종근,011350,130684,false
제13대,PY75021S,조부영,011350,130684,false
제13대,HJI9845B,이인제,011347,130683,true
제13대,PY75021S,조부영,011348,130678,true
제13대,CCP79626,정정훈,011349,130677,true
제13대,CAX57348,박영숙,011334,130668,true
제13대,BCO6264C,김영진,011332,130665,true
제13대,BCO6264C,김영진,011332,130665,true
제13대,CFP75167,박형오,011332,130665,false
제13대,WPW4909K,이돈만,011332,130665,false
제13대,FZZ4744X,이상옥,011332,130665,false
제13대,SW948730,이형배,011332,130665,false
제13대,GXC8936S,이희천,011332,130665,false
제13대,X6E1548T,김득수,011327,130664,true
제13대,TFV50843,김길곤,011327,130664,false
제13대,3QK4193V,이교성,011327,130664,false
제13대,JMX15674,이원배,011327,130664,false
제13대,P1T31301,채영석,011327,130664,false
제13대,2RB25984,최영근,011327,130664,false
제13대,P1T31301,채영석,011328,130660,true
제13대,TFV50843,김길곤,011328,130660,false
제13대,X6E1548T,김득수,011328,130660,false
제13대,3QK4193V,이교성,011328,130660,false
제13대,2RB25984,최영근,011328,130660,false
제13대,X6E1548T,김득수,011329,130659,true
제13대,OPX8066S,임인규,011322,130657,true
제13대,PE09728Y,황철수,011322,130657,false
제13대,UWR1927I,김태식,011321,130656,false
제13대,T1R43759,송현섭,011321,130656,false
제13대,CKS9642T,이경재,011321,130656,false
제13대,EWB4602W,임춘원,011321,130656,false
제13대,AM25401F,조찬형,011321,130656,false
제13대,DWY2922R,최봉구,011321,130656,false
제13대,EWB4602W,임춘원,011320,130655,true
제13대,NS38910H,김봉욱,011320,130655,false
제13대,UWR1927I,김태식,011320,130655,false
제13대,CKS9642T,이경재,011320,130655,false
제13대,JMX15674,이원배,011320,130655,false
제13대,GXC8936S,이희천,011320,130655,false
제13대,AM25401F,조찬형,011320,130655,false
제13대,DWY2922R,최봉구,011320,130655,false
제13대,9U97658K,홍영기,011320,130655,false
제13대,CAX57348,박영숙,011318,130653,true
제13대,ERX2058H,김충조,011318,130653,false
제13대,1O451032,박실,011318,130653,false
제13대,48S5387Y,이철용,011318,130653,false
제13대,9ZP9014Q,이해찬,011318,130653,false
제13대,8L08506K,정기영,011318,130653,false
제13대,7D83745T,김현,011330,130652,true
제13대,JMX15674,이원배,011315,130649,true
제13대,JMX15674,이원배,011316,130648,true
제13대,JNV4397B,옥만호,011313,130647,true
제13대,12S7035O,조승형,011309,130646,true
제13대,MHE1145A,박상천,011309,130646,false
제13대,MHE1145A,박상천,011309,130646,false
제13대,REX1877I,오탄,011309,130646,false
제13대,9U97658K,홍영기,011309,130646,false
제13대,9U97658K,홍영기,011307,130645,true
제13대,MHE1145A,박상천,011307,130645,false
제13대,MHE1145A,박상천,011307,130645,false
제13대,REX1877I,오탄,011307,130645,false
제13대,12S7035O,조승형,011307,130645,false
제13대,9U97658K,홍영기,011303,130644,true
제13대,MHE1145A,박상천,011303,130644,false
제13대,MHE1145A,박상천,011303,130644,false
제13대,REX1877I,오탄,011303,130644,false
제13대,12S7035O,조승형,011303,130644,false
제13대,9U97658K,홍영기,011308,130643,true
제13대,MHE1145A,박상천,011308,130643,false
제13대,MHE1145A,박상천,011308,130643,false
제13대,REX1877I,오탄,011308,130643,false
제13대,12S7035O,조승형,011308,130643,false
제13대,9U97658K,홍영기,011306,130642,true
제13대,MHE1145A,박상천,011306,130642,false
제13대,MHE1145A,박상천,011306,130642,false
제13대,REX1877I,오탄,011306,130642,false
제13대,12S7035O,조승형,011306,130642,false
제13대,9U97658K,홍영기,011304,130641,true
제13대,MHE1145A,박상천,011304,130641,false
제13대,MHE1145A,박상천,011304,130641,false
제13대,REX1877I,오탄,011304,130641,false
제13대,12S7035O,조승형,011304,130641,false
제13대,9U97658K,홍영기,011305,130640,true
제13대,MHE1145A,박상천,011305,130640,false
제13대,MHE1145A,박상천,011305,130640,false
제13대,REX1877I,오탄,011305,130640,false
제13대,12S7035O,조승형,011305,130640,false
제13대,O3I2054Z,권해옥,011310,130639,true
제13대,Y771224V,오한구,011311,130638,true
제13대,HZP82656,김문원,011302,130637,true
제13대,HZP82656,김문원,011301,130636,true
제13대,XAT10663,홍기훈,011300,130631,true
제13대,ERX2058H,김충조,011295,130630,false
제13대,UWR1927I,김태식,011295,130630,false
제13대,UMW2528R,이동근,011295,130630,false
제13대,9U97658K,홍영기,011296,130629,true
제13대,JMX15674,이원배,011296,130629,false
제13대,GXC8936S,이희천,011296,130629,false
제13대,LU06564Z,정대철,011294,130628,true
제13대,35I30124,강삼재,011294,130628,false
제13대,SRH7774W,김인곤,011294,130628,false
제13대,SJD28100,이행구,011293,130626,true
제13대,FR056047,문정수,011293,130626,false
제13대,OQ09860C,김종호,011287,130625,true
제13대,GZS38403,강우혁,011287,130625,false
제13대,EC995719,구자춘,011287,130625,false
제13대,FR056047,문정수,011287,130625,false
제13대,7GJ2564V,최락도,011287,130625,false
제13대,AMY93771,김동영,011283,130620,true
제13대,KWF97697,김홍만,011283,130620,false
제13대,QJ74422A,정상용,011283,130620,false
제13대,JMX15674,이원배,011279,130616,true
제13대,JMX15674,이원배,011285,130615,true
제13대,JMX15674,이원배,011284,130614,true
제13대,JMX15674,이원배,011286,130613,true
제13대,FR056047,문정수,011275,130611,true
제13대,87W5339H,심완구,011275,130611,false
제13대,CRH49829,오경의,011275,130611,false
제13대,FYA2094A,조만후,011275,130611,false
제13대,5SH5466E,최기선,011275,130611,false
제13대,HRZ2823G,최정식,011275,130611,false
제13대,FPT6879K,김봉조,011276,130610,true
제13대,WFJ6020P,김덕룡,011276,130610,false
제13대,F769501H,김동규,011276,130610,false
제13대,A1819526,김정수,011276,130610,false
제13대,CA440915,노흥준,011276,130610,false
제13대,SJD28100,이행구,011276,130610,false
제13대,FPT6879K,김봉조,011278,130609,true
제13대,WFJ6020P,김덕룡,011278,130609,false
제13대,F769501H,김동규,011278,130609,false
제13대,A1819526,김정수,011278,130609,false
제13대,CA440915,노흥준,011278,130609,false
제13대,SJD28100,이행구,011278,130609,false
제13대,FPT6879K,김봉조,011277,130608,true
제13대,WFJ6020P,김덕룡,011277,130608,false
제13대,F769501H,김동규,011277,130608,false
제13대,A1819526,김정수,011277,130608,false
제13대,CA440915,노흥준,011277,130608,false
제13대,SJD28100,이행구,011277,130608,false
제13대,WV87958Z,김동주,011273,130607,true
제13대,IS69175A,김운환,011273,130607,false
제13대,U3E8106F,문준식,011273,130607,false
제13대,8J644357,최이호,011273,130607,false
제13대,GMC9494G,황대봉,011273,130607,false
제13대,WV87958Z,김동주,011274,130606,true
제13대,IS69175A,김운환,011274,130606,false
제13대,U3E8106F,문준식,011274,130606,false
제13대,8J644357,최이호,011274,130606,false
제13대,GMC9494G,황대봉,011274,130606,false
제13대,PY75021S,조부영,011268,130602,true
제13대,HRZ2823G,최정식,011243,130577,true
제13대,2OQ3817H,윤성한,011242,130575,true
제13대,2XE5489Z,함종한,011219,130554,true
제13대,2XE5489Z,함종한,011220,130553,true
제13대,L9A8497B,신진수,011209,130543,true
제13대,L9A8497B,신진수,011208,130542,true
제13대,48S5387Y,이철용,011207,130541,true
제13대,ERX2058H,김충조,011207,130541,false
제13대,7D83745T,김현,011206,130540,true
제13대,T1Z9579M,권노갑,011206,130540,false
제13대,23M6254Y,김성룡,011206,130540,false
제13대,HE94360B,이광노,011206,130540,false
제13대,RSE1582E,윤재기,011204,130539,true
제13대,RSE1582E,윤재기,011203,130538,true
제13대,5JX4556G,안영기,011202,130537,true
제13대,90U66631,김문기,011202,130537,false
제13대,6JD7752M,황성균,011202,130537,false
제13대,6YB3013O,박우병,011205,130536,true
제13대,WV87958Z,김동주,011205,130536,false
제13대,GTH3618V,김용환,011205,130536,false
제13대,LIP10985,서경원,011205,130536,false
제13대,48S5387Y,이철용,011198,130532,true
제13대,BCO6264C,김영진,011198,130532,false
제13대,BCO6264C,김영진,011198,130532,false
제13대,ERX2058H,김충조,011198,130532,false
제13대,CAX57348,박영숙,011198,130532,false
제13대,RAU77180,조순승,011197,130530,true
제13대,CRH49829,오경의,011191,130525,true
제13대,94923460,이재연,011190,130524,true
제13대,K4I9530L,김제태,011189,130523,true
제13대,E5X4403T,황명수,011188,130522,true
제13대,AMY93771,김동영,011183,130516,true
제13대,WV87958Z,김동주,011183,130516,false
제13대,IS69175A,김운환,011183,130516,false
제13대,U3E8106F,문준식,011183,130516,false
제13대,8J644357,최이호,011183,130516,false
제13대,GMC9494G,황대봉,011183,130516,false
제13대,SJD28100,이행구,011182,130515,true
제13대,AMY93771,김동영,011182,130515,false
제13대,QL63675M,정재문,011182,130515,false
제13대,SJD28100,이행구,011181,130514,true
제13대,AMY93771,김동영,011181,130514,false
제13대,QL63675M,정재문,011181,130514,false
제13대,K4Q81564,유기준,011179,130512,true
제13대,6Z125924,송두호,011179,130512,false
제13대,7GJ2564V,최락도,011159,130483,true
제13대,KWF97697,김홍만,011159,130483,false
제13대,FR056047,문정수,011159,130483,false
제13대,MHE1145A,박상천,011148,130482,true
제13대,MHE1145A,박상천,011148,130482,true
제13대,FYA2094A,조만후,011148,130482,false
제13대,1O451032,박실,011147,130479,true
제13대,SW948730,이형배,011144,130478,true
제13대,XF75222M,강보성,011144,130478,false
제13대,N8Y13552,박태권,011144,130478,false
제13대,RSE1582E,윤재기,011144,130478,false
제13대,UBR50068,정일영,011144,130478,false
제13대,7GJ2564V,최락도,011145,130477,true
제13대,K4I9530L,김제태,011145,130477,false
제13대,FR056047,문정수,011145,130477,false
제13대,4Y54669I,서청원,011140,130476,true
제13대,HJI9845B,이인제,011141,130475,true
제13대,MH14784M,신오철,011141,130475,false
제13대,REX1877I,오탄,011141,130475,false
제13대,HJI9845B,이인제,011133,130474,true
제13대,MH14784M,신오철,011133,130474,false
제13대,REX1877I,오탄,011133,130474,false
제13대,YP610287,황병태,011137,130472,true
제13대,J3Q5491L,김남,011137,130472,false
제13대,7Q05452E,이기택,011137,130472,false
제13대,YP610287,황병태,011143,130471,true
제13대,J3Q5491L,김남,011143,130471,false
제13대,7Q05452E,이기택,011143,130471,false
제13대,YP610287,황병태,011134,130470,true
제13대,J3Q5491L,김남,011134,130470,false
제13대,7Q05452E,이기택,011134,130470,false
