대수,국회의원코드,국회의원명,국회의원한자명,정당명,선거구명,발의수(전체),발의수(대표발의),발의수(공동발의),원안가결(전체),수정가결(전체),철회(전체),부결(전체),수정안반영폐기(전체),대안반영폐기(전체),폐기(전체),임기만료폐기(전체),회기불계속폐기(전체),기타(전체),원안가결(대표발의),수정가결(대표발의),철회(대표발의),부결(대표발의),수정안반영폐기(대표발의),대안반영폐기(대표발의),폐기(대표발의),임기만료폐기(대표발의),회기불계속폐기(대표발의),기타,원안가결(공동발의),수정가결(공동발의),철회(공동발의),부결(공동발의),수정안반영폐기(공동발의),대안반영폐기(공동발의),폐기(공동발의),임기만료폐기(공동발의),회기불계속폐기(공동발의),기타(공동발의)
제19대,HJI9845B,이인제,李仁濟,자유선진당,충남 논산시계룡시금산군,349,9,340,14,54,2,1,0,92,7,179,0,0,0,1,0,0,0,2,0,6,0,0,14,53,2,1,0,90,7,173,0,0
제19대,XGQ9659R,이한구,李漢久,새누리당,대구 수성구갑,152,60,92,3,35,2,0,0,22,8,82,0,0,3,33,1,0,0,5,2,16,0,0,0,2,1,0,0,17,6,66,0,0
제19대,X7I4680R,김기현,金起炫,새누리당,울산 남구을,125,16,109,2,40,2,0,0,32,5,44,0,0,0,1,1,0,0,3,0,11,0,0,2,39,1,0,0,29,5,33,0,0
제19대,BN49469V,신경민,辛京珉,민주통합당,서울 영등포구을,919,60,859,18,37,12,0,0,212,13,627,0,0,3,0,1,0,0,6,2,48,0,0,15,37,11,0,0,206,11,579,0,0
제19대,V822582Y,이목희,李穆熙,민주통합당,서울 금천구,812,47,765,18,27,4,0,0,243,9,511,0,0,0,0,1,0,0,17,1,28,0,0,18,27,3,0,0,226,8,483,0,0
제19대,9ZP9014Q,이해찬,李海瓚,민주통합당,세종특별자치시,228,8,220,1,9,2,0,0,55,2,159,0,0,0,0,0,0,0,3,0,5,0,0,1,9,2,0,0,52,2,154,0,0
제19대,0827740Q,노웅래,盧雄來,민주통합당,서울 마포구갑,573,71,502,8,17,5,0,0,116,11,416,0,0,1,1,2,0,0,20,0,47,0,0,7,16,3,0,0,96,11,369,0,0
제19대,AIP8367M,배기운,裵奇雲,민주통합당,전남 나주시화순군,2652,92,2560,90,144,28,0,0,741,40,1609,0,0,18,8,1,0,0,19,3,43,0,0,72,136,27,0,0,722,37,1566,0,0
제19대,4Y54669I,서청원,徐淸源,새누리당,경기 화성시갑,133,6,127,2,11,1,0,0,33,2,84,0,0,0,1,0,0,0,0,0,5,0,0,2,10,1,0,0,33,2,79,0,0
제19대,QT984813,신학용,辛鶴用,민주통합당,인천 계양구갑,362,40,322,12,13,10,0,0,106,11,210,0,0,2,2,0,0,0,12,0,24,0,0,10,11,10,0,0,94,11,186,0,0
제19대,TZD17894,원유철,元裕哲,새누리당,경기 평택시갑,278,16,262,7,52,5,1,0,53,4,156,0,0,0,2,1,0,0,3,0,10,0,0,7,50,4,1,0,50,4,146,0,0
제19대,ETV7396M,윤명희,尹明熙,새누리당,비례대표,1124,146,978,19,101,17,0,0,300,18,669,0,0,6,15,1,0,0,35,2,87,0,0,13,86,16,0,0,265,16,582,0,0
제19대,ZBL82850,이종훈,李宗勳,새누리당,경기 성남시분당구갑,442,21,421,16,65,17,0,0,121,11,212,0,0,0,1,1,0,0,8,0,11,0,0,16,64,16,0,0,113,11,201,0,0
제19대,YSL5919D,장정은,張廷銀,새누리당,비례대표,53,5,48,0,0,0,0,0,4,0,49,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,44,0,0
제19대,SPF4589S,장하나,張하나,민주통합당,비례대표,1375,69,1306,19,52,14,0,0,367,20,903,0,0,0,2,0,0,0,9,0,58,0,0,19,50,14,0,0,358,20,845,0,0
제19대,SIL7886Y,조현룡,趙顯龍,새누리당,경남 의령군함안군합천군,339,23,316,9,60,1,0,0,107,12,150,0,0,0,3,0,0,0,12,0,8,0,0,9,57,1,0,0,95,12,142,0,0
제19대,E6S73230,김영주,金永柱,자유선진당,비례대표,351,15,336,13,53,1,0,0,97,8,179,0,0,2,0,0,0,0,2,1,10,0,0,11,53,1,0,0,95,7,169,0,0
제19대,1C04271Z,김영환,金榮煥,민주통합당,경기 안산시상록구을,331,25,306,7,21,6,0,0,96,7,194,0,0,0,1,0,0,0,4,1,19,0,0,7,20,6,0,0,92,6,175,0,0
제19대,N6C1899K,김진태,金鎭台,새누리당,강원 춘천시,367,19,348,9,64,3,0,0,109,5,177,0,0,0,1,0,0,0,8,0,10,0,0,9,63,3,0,0,101,5,167,0,0
제19대,9VR65006,윤영석,尹永碩,새누리당,경남 양산시,468,41,427,11,59,3,0,0,134,8,253,0,0,0,2,0,0,0,13,2,24,0,0,11,57,3,0,0,121,6,229,0,0
제19대,S7E4736F,윤진식,尹鎭植,새누리당,충북 충주시,232,5,227,7,45,13,0,0,70,7,90,0,0,1,0,0,0,0,2,0,2,0,0,6,45,13,0,0,68,7,88,0,0
제19대,CFE3998F,이상직,李相稷,민주통합당,전북 전주시완산구을,1022,45,977,16,62,12,0,0,265,20,647,0,0,0,1,0,0,0,9,0,35,0,0,16,61,12,0,0,256,20,612,0,0
제19대,C8L89785,이에리사,李에리사,새누리당,비례대표,938,28,910,12,78,16,0,0,266,20,546,0,0,0,1,0,0,0,6,0,21,0,0,12,77,16,0,0,260,20,525,0,0
제19대,1KD95875,함진규,咸珍圭,새누리당,경기 시흥시갑,753,116,637,11,78,11,0,0,215,18,420,0,0,3,4,0,0,0,29,3,77,0,0,8,74,11,0,0,186,15,343,0,0
제19대,23D73143,경대수,慶大秀,새누리당,충북 증평군진천군괴산군음성군,462,50,412,15,65,5,0,0,127,8,242,0,0,0,9,0,0,0,13,0,28,0,0,15,56,5,0,0,114,8,214,0,0
제19대,O6D8329R,민홍철,閔洪喆,민주통합당,경남 김해시갑,1096,44,1052,18,49,6,0,0,309,23,691,0,0,0,3,1,0,0,12,2,26,0,0,18,46,5,0,0,297,21,665,0,0
제19대,XBT9550Q,우원식,禹元植,민주통합당,서울 노원구을,838,33,805,8,31,5,0,0,210,8,576,0,0,0,1,0,0,0,5,0,27,0,0,8,30,5,0,0,205,8,549,0,0
제19대,8WV8289I,이완영,李完永,새누리당,경북 고령군성주군칠곡군,842,38,804,26,74,30,0,0,248,18,446,0,0,0,3,0,0,0,13,0,22,0,0,26,71,30,0,0,235,18,424,0,0
제19대,NG55346W,전병헌,田炳憲,민주통합당,서울 동작구갑,691,63,628,10,29,2,0,0,177,9,464,0,0,0,2,1,0,0,18,1,41,0,0,10,27,1,0,0,159,8,423,0,0
제19대,0WM96169,전정희,全正姬,민주통합당,전북 익산시을,1044,60,984,19,39,13,0,0,300,31,642,0,0,0,2,1,0,0,21,2,34,0,0,19,37,12,0,0,279,29,608,0,0
제19대,T2K9554I,홍문종,洪文鐘,새누리당,경기 의정부시을,257,16,241,7,47,1,0,0,64,7,131,0,0,1,1,0,0,0,5,0,9,0,0,6,46,1,0,0,59,7,122,0,0
제19대,2WQ6656P,김세연,金世淵,새누리당,부산 금정구,985,45,940,24,89,5,0,0,258,25,584,0,0,1,5,0,0,0,10,1,28,0,0,23,84,5,0,0,248,24,556,0,0
제19대,SSF6805Q,염동열,廉東烈,새누리당,강원 태백시영월군평창군정선군,676,34,642,19,68,11,1,0,163,9,405,0,0,0,2,0,0,0,6,1,25,0,0,19,66,11,1,0,157,8,380,0,0
제19대,GN240959,노회찬,魯會燦,통합진보당,서울 노원구병,119,15,104,0,1,1,0,0,27,1,89,0,0,0,0,0,0,0,6,0,9,0,0,0,1,1,0,0,21,1,80,0,0
제19대,53Y1887H,최규성,崔圭成,민주통합당,전북 김제시완주군,1238,65,1173,47,66,9,0,0,354,28,734,0,0,11,15,1,0,0,9,1,28,0,0,36,51,8,0,0,345,27,706,0,0
제19대,KR14136C,홍영표,洪永杓,민주통합당,인천 부평구을,539,48,491,13,16,8,0,0,149,10,343,0,0,8,1,1,0,0,17,1,20,0,0,5,15,7,0,0,132,9,323,0,0
제19대,R365233W,홍철호,洪哲鎬,새누리당,경기 김포시,362,21,341,3,14,2,0,0,78,15,250,0,0,0,0,0,0,0,2,1,18,0,0,3,14,2,0,0,76,14,232,0,0
제19대,YKW37422,권은희,權垠希,새정치민주연합,광주 광산구을,73,11,62,1,1,1,0,0,13,2,55,0,0,0,0,1,0,0,2,0,8,0,0,1,1,0,0,0,11,2,47,0,0
제19대,7YL9580G,김현,金玄,민주통합당,비례대표,475,24,451,10,20,2,0,0,111,9,323,0,0,0,1,0,0,0,6,1,16,0,0,10,19,2,0,0,105,8,307,0,0
제19대,05179989,유승우,柳勝優,새누리당,경기 이천시,1011,65,946,56,90,32,0,0,259,29,545,0,0,4,4,0,0,0,12,1,44,0,0,52,86,32,0,0,247,28,501,0,0
제19대,1Y73132H,김상훈,金相勳,새누리당,대구 서구,675,45,630,19,92,9,0,0,185,17,353,0,0,1,3,1,0,0,13,2,25,0,0,18,89,8,0,0,172,15,328,0,0
제19대,2796588I,김용남,金勇男,새누리당,경기 수원시병,81,23,58,2,4,1,0,0,12,1,61,0,0,1,2,0,0,0,3,1,16,0,0,1,2,1,0,0,9,0,45,0,0
제19대,EJS5449A,류지영,柳知영,새누리당,비례대표,1166,103,1063,33,103,4,0,0,312,26,688,0,0,6,5,0,0,0,34,0,58,0,0,27,98,4,0,0,278,26,630,0,0
제19대,8V02734T,서용교,徐瑢敎,새누리당,부산 남구을,839,25,814,31,85,31,0,0,228,29,435,0,0,1,2,0,0,0,7,0,15,0,0,30,83,31,0,0,221,29,420,0,0
제19대,OIU86868,고희선,高羲善,새누리당,경기 화성시갑,273,12,261,8,49,4,0,0,64,14,134,0,0,0,1,0,0,0,2,0,9,0,0,8,48,4,0,0,62,14,125,0,0
제19대,UGH6481E,김상희,金相姬,민주통합당,경기 부천시소사구,928,106,822,11,37,5,0,0,259,12,604,0,0,1,1,1,0,0,36,0,67,0,0,10,36,4,0,0,223,12,537,0,0
제19대,QZU9232M,김재원,金在原,새누리당,경북 군위군의성군청송군,516,49,467,24,67,4,0,0,137,8,276,0,0,0,9,2,0,0,8,0,30,0,0,24,58,2,0,0,129,8,246,0,0
제19대,8GH3836P,신문식,申文植,새정치민주연합,비례대표,42,1,41,0,0,0,0,0,9,1,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,31,0,0
제19대,W136716J,이재균,李在均,새누리당,부산 영도구,99,5,94,3,38,0,0,0,19,3,36,0,0,0,2,0,0,0,2,0,1,0,0,3,36,0,0,0,17,3,35,0,0
제19대,AMF4093D,김용태,金容兌,새누리당,서울 양천구을,288,25,263,10,46,9,0,0,63,5,155,0,0,0,0,0,0,0,9,0,16,0,0,10,46,9,0,0,54,5,139,0,0
제19대,EUR98126,박맹우,朴孟雨,새누리당,울산 남구을,259,15,244,1,7,0,0,0,57,18,176,0,0,0,0,0,0,0,4,2,9,0,0,1,7,0,0,0,53,16,167,0,0
제19대,JMY9959W,윤관석,尹官石,민주통합당,인천 남동구을,1572,87,1485,21,88,17,0,0,436,29,981,0,0,0,3,1,0,0,29,2,52,0,0,21,85,16,0,0,407,27,929,0,0
제19대,VE469451,최재성,崔宰誠,민주통합당,경기 남양주시갑,616,35,581,10,17,6,0,0,133,40,410,0,0,0,0,2,0,0,5,2,26,0,0,10,17,4,0,0,128,38,384,0,0
제19대,5JA4781U,김영록,金瑛錄,민주통합당,전남 해남군완도군진도군,1385,116,1269,48,94,15,0,0,345,44,839,0,0,1,4,0,0,0,29,6,76,0,0,47,90,15,0,0,316,38,763,0,0
제19대,J2O8643H,도종환,都鍾煥,민주통합당,비례대표,611,35,576,15,24,8,0,0,168,13,383,0,0,3,1,1,0,0,9,0,21,0,0,12,23,7,0,0,159,13,362,0,0
제19대,S8431719,박영선,朴映宣,민주통합당,서울 구로구을,306,58,248,4,16,3,0,0,59,8,216,0,0,0,1,0,0,0,2,0,55,0,0,4,15,3,0,0,57,8,161,0,0
제19대,8BF5855P,박지원,朴智元,민주통합당,전남 목포시,421,18,403,4,13,4,0,0,113,12,275,0,0,0,0,0,0,0,2,0,16,0,0,4,13,4,0,0,111,12,259,0,0
제19대,ZGA4092Y,정용기,鄭容起,새누리당,대전 대덕구,177,13,164,3,7,1,0,0,31,4,131,0,0,0,4,0,0,0,5,0,4,0,0,3,3,1,0,0,26,4,127,0,0
제19대,Z5V67692,홍지만,洪志晩,새누리당,대구 달서구갑,1092,30,1062,24,102,12,0,0,325,45,584,0,0,0,1,0,0,0,12,3,14,0,0,24,101,12,0,0,313,42,570,0,0
제19대,Z206474J,서상기,徐相箕,새누리당,대구 북구을,736,39,697,16,74,9,0,0,157,14,466,0,0,2,6,0,0,0,5,0,26,0,0,14,68,9,0,0,152,14,440,0,0
제19대,YUV9402W,송호창,宋皓彰,민주통합당,경기 의왕시과천시,387,23,364,2,19,1,0,0,100,6,259,0,0,0,0,0,0,0,6,0,17,0,0,2,19,1,0,0,94,6,242,0,0
제19대,V429892C,정성호,鄭成湖,민주통합당,경기 양주시동두천시,1547,66,1481,20,68,14,0,0,447,47,951,0,0,1,2,2,0,0,24,3,34,0,0,19,66,12,0,0,423,44,917,0,0
제19대,C7Z8238W,황영철,黃永哲,새누리당,강원 홍천군횡성군,624,45,579,18,72,11,0,0,188,21,314,0,0,2,7,3,0,0,16,0,17,0,0,16,65,8,0,0,172,21,297,0,0
제19대,EI023764,남경필,南景弼,새누리당,경기 수원시병,428,18,410,14,60,2,0,0,133,14,205,0,0,1,2,0,0,0,3,0,12,0,0,13,58,2,0,0,130,14,193,0,0
제19대,9HH8057S,박성호,朴成浩,새누리당,경남 창원시의창구,1033,76,957,11,87,8,0,0,303,35,589,0,0,2,2,0,0,0,20,3,49,0,0,9,85,8,0,0,283,32,540,0,0
제19대,TS24083U,박성효,朴城孝,새누리당,대전 대덕구,228,17,211,13,49,13,0,0,55,4,94,0,0,1,3,0,0,0,4,0,9,0,0,12,46,13,0,0,51,4,85,0,0
제19대,5XZ8670E,신장용,申長容,민주통합당,경기 수원시을,490,27,463,11,28,11,0,0,145,11,284,0,0,0,1,2,0,0,10,1,13,0,0,11,27,9,0,0,135,10,271,0,0
제19대,SEK1881Q,유재중,柳在仲,새누리당,부산 수영구,418,38,380,18,59,1,0,0,107,5,228,0,0,2,2,0,0,0,8,0,26,0,0,16,57,1,0,0,99,5,202,0,0
제19대,TIS61927,양승조,梁承晁,민주통합당,충남 천안시갑,1029,162,867,25,50,12,0,0,282,23,637,0,0,1,8,0,0,0,56,1,96,0,0,24,42,12,0,0,226,22,541,0,0
제19대,16D7652C,이원욱,李元旭,민주통합당,경기 화성시을,1011,69,942,18,31,8,0,0,254,21,679,0,0,1,1,3,0,0,17,3,44,0,0,17,30,5,0,0,237,18,635,0,0
제19대,BWD92364,이찬열,李燦烈,민주통합당,경기 수원시갑,1379,110,1269,40,52,6,0,0,374,35,872,0,0,1,1,1,0,0,40,5,62,0,0,39,51,5,0,0,334,30,810,0,0
제19대,WQ12168I,임수경,林秀卿,민주통합당,비례대표,779,52,727,16,33,4,0,0,194,20,512,0,0,0,4,1,0,0,15,0,32,0,0,16,29,3,0,0,179,20,480,0,0
제19대,DCN7433W,정세균,丁世均,민주통합당,서울 종로구,424,12,412,11,17,2,0,0,118,9,267,0,0,0,0,0,0,0,5,0,7,0,0,11,17,2,0,0,113,9,260,0,0
제19대,WCN6711J,손인춘,孫仁春,새누리당,비례대표,971,55,916,15,72,11,0,0,285,24,564,0,0,0,2,1,0,0,13,3,36,0,0,15,70,10,0,0,272,21,528,0,0
제19대,KKD3190X,신의진,申宜眞,새누리당,비례대표,504,54,450,11,59,11,0,0,131,12,280,0,0,1,2,0,0,0,9,0,42,0,0,10,57,11,0,0,122,12,238,0,0
제19대,FRN1867O,홍익표,洪翼杓,민주통합당,서울 성동구을,249,44,205,2,7,2,0,0,57,8,173,0,0,0,0,0,0,0,7,5,32,0,0,2,7,2,0,0,50,3,141,0,0
제19대,RO47676W,박원석,朴元錫,통합진보당,비례대표,527,42,485,5,11,7,0,0,109,8,387,0,0,0,0,0,0,0,8,2,32,0,0,5,11,7,0,0,101,6,355,0,0
제19대,0A02586D,박혜자,朴惠子,민주통합당,광주 서구갑,348,44,304,5,11,3,0,0,92,2,235,0,0,2,1,0,0,0,11,0,30,0,0,3,10,3,0,0,81,2,205,0,0
제19대,CT85313K,서병수,徐秉洙,새누리당,부산 해운대구기장군갑,133,17,116,2,40,0,0,0,27,4,60,0,0,0,1,0,0,0,4,0,12,0,0,2,39,0,0,0,23,4,48,0,0
제19대,6YO6092T,안덕수,安德壽,새누리당,인천 서구강화군을,307,13,294,11,47,2,0,0,83,4,160,0,0,0,1,0,0,0,8,0,4,0,0,11,46,2,0,0,75,4,156,0,0
제19대,SNJ6318D,김무성,金武星,새누리당,부산 영도구,174,6,168,3,14,1,0,0,39,4,113,0,0,0,0,0,0,0,1,0,5,0,0,3,14,1,0,0,38,4,108,0,0
제19대,ZC87486D,김선동,金先東,통합진보당,전남 순천시곡성군,199,19,180,2,3,0,0,0,34,2,158,0,0,0,0,0,0,0,2,0,17,0,0,2,3,0,0,0,32,2,141,0,0
제19대,3538970J,김을동,金乙東,새누리당,서울 송파구병,1092,36,1056,36,79,20,0,0,293,32,632,0,0,2,1,3,0,0,7,1,22,0,0,34,78,17,0,0,286,31,610,0,0
제19대,TVF3669B,김태흠,金泰欽,새누리당,충남 보령시서천군,435,23,412,5,67,1,0,0,90,14,258,0,0,0,3,0,0,0,5,1,14,0,0,5,64,1,0,0,85,13,244,0,0
제19대,OW53107J,설훈,薛勳,민주통합당,경기 부천시원미구을,421,34,387,12,18,3,0,0,99,20,269,0,0,1,4,0,0,0,15,5,9,0,0,11,14,3,0,0,84,15,260,0,0
제19대,EED3932M,신동우,申東雨,새누리당,서울 강동구갑,347,16,331,7,51,2,0,0,76,6,205,0,0,0,2,0,0,0,4,0,10,0,0,7,49,2,0,0,72,6,195,0,0
제19대,FGX4881A,심재철,沈在哲,새누리당,경기 안양시동안구을,434,102,332,6,42,3,0,0,106,14,263,0,0,1,0,2,0,0,36,7,56,0,0,5,42,1,0,0,70,7,207,0,0
제19대,EBU8493R,이미경,李美卿,민주통합당,,1001,19,982,12,36,8,0,0,292,15,638,0,0,0,0,0,0,0,6,0,13,0,0,12,36,8,0,0,286,15,625,0,0
제19대,QF159955,황인자,黃仁子,새누리당,비례대표,400,36,364,8,14,2,0,0,87,11,278,0,0,1,1,0,0,0,10,2,22,0,0,7,13,2,0,0,77,9,256,0,0
제19대,WXO1612R,김상민,金相珉,새누리당,비례대표,483,47,436,17,63,16,0,0,128,11,248,0,0,0,0,0,0,0,19,1,27,0,0,17,63,16,0,0,109,10,221,0,0
제19대,5Z47834I,김제식,金濟植,새누리당,충남 서산시태안군,288,20,268,3,9,0,0,0,63,5,208,0,0,0,2,0,0,0,6,0,12,0,0,3,7,0,0,0,57,5,196,0,0
제19대,1QC51111,김회선,金會瑄,새누리당,서울 서초구갑,285,22,263,11,41,3,0,0,72,6,152,0,0,3,0,0,0,0,5,0,14,0,0,8,41,3,0,0,67,6,138,0,0
제19대,E2O7996B,신기남,辛基南,민주통합당,서울 강서구갑,299,17,282,4,12,1,0,0,83,5,194,0,0,0,0,0,0,0,5,0,12,0,0,4,12,1,0,0,78,5,182,0,0
