대수,국회의원코드,국회의원명,국회의원한자명,정당명,선거구명,발의수(전체),발의수(대표발의),발의수(공동발의),원안가결(전체),수정가결(전체),철회(전체),부결(전체),수정안반영폐기(전체),대안반영폐기(전체),폐기(전체),임기만료폐기(전체),회기불계속폐기(전체),기타(전체),원안가결(대표발의),수정가결(대표발의),철회(대표발의),부결(대표발의),수정안반영폐기(대표발의),대안반영폐기(대표발의),폐기(대표발의),임기만료폐기(대표발의),회기불계속폐기(대표발의),기타,원안가결(공동발의),수정가결(공동발의),철회(공동발의),부결(공동발의),수정안반영폐기(공동발의),대안반영폐기(공동발의),폐기(공동발의),임기만료폐기(공동발의),회기불계속폐기(공동발의),기타(공동발의)
제16대,UY23844S,김일윤,金一潤,한나라당,경상북도 경주시,125,3,122,1,24,4,0,0,44,3,49,0,0,0,1,0,0,0,0,0,2,0,0,1,23,4,0,0,44,3,47,0,0
제16대,4HB8518T,박근혜,朴槿惠,한나라당,대구 달성군,51,1,50,0,10,0,0,0,16,2,23,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,15,2,23,0,0
제16대,ACK5474A,박주천,朴柱千,한나라당,서울특별시 마포구을,129,1,128,2,18,3,0,0,50,12,44,0,0,0,0,0,0,0,1,0,0,0,0,2,18,3,0,0,49,12,44,0,0
제16대,MLN4587W,서정화,徐廷和,한나라당,,129,1,128,3,14,5,0,0,37,18,52,0,0,0,0,0,0,0,0,1,0,0,0,3,14,5,0,0,37,17,52,0,0
제16대,0P85685J,이회창,李會昌,한나라당,충남 홍성군예산군,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제16대,HG32333M,김경천,金敬天,새천년민주당,광주광역시 동구,211,15,196,2,43,3,0,0,58,7,98,0,0,0,2,0,0,0,3,0,10,0,0,2,41,3,0,0,55,7,88,0,0
제16대,BJW1335W,변웅전,邊雄田,자유민주연합,비례대표,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
제16대,4PP40693,손희정,孫希政,한나라당,비례대표,147,3,144,1,16,3,0,0,64,10,53,0,0,0,0,0,0,0,2,0,1,0,0,1,16,3,0,0,62,10,52,0,0
제16대,K1B4342D,송석찬,宋錫贊,새천년민주당,대전광역시 유성구,183,21,162,7,22,5,0,0,60,7,82,0,0,0,0,1,0,0,7,0,13,0,0,7,22,4,0,0,53,7,69,0,0
제16대,MIM8629D,양정규,梁正圭,한나라당,제주 북제주군,112,0,112,1,14,1,0,0,26,5,65,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,0,26,5,65,0,0
제16대,TOU48854,박상규,朴尙奎,새천년민주당,,121,1,120,4,21,4,0,0,43,10,39,0,0,0,0,0,0,0,0,0,1,0,0,4,21,4,0,0,43,10,38,0,0
제16대,XXJ47169,문석호,文錫鎬,새천년민주당,"충청남도 서산시,태안군",97,4,93,5,18,1,0,0,30,6,37,0,0,0,0,0,0,0,1,0,3,0,0,5,18,1,0,0,29,6,34,0,0
제16대,70X11962,박헌기,朴憲基,한나라당,경상북도 영천시,108,3,105,0,13,6,0,0,38,5,46,0,0,0,1,0,0,0,2,0,0,0,0,0,12,6,0,0,36,5,46,0,0
제16대,QQC8138L,조한천,趙漢天,새천년민주당,인천광역시 서구강화군갑,98,5,93,1,23,1,0,0,30,0,43,0,0,0,2,0,0,0,1,0,2,0,0,1,21,1,0,0,29,0,41,0,0
