대수,국회의원코드,국회의원명,국회의원한자명,정당명,선거구명,발의수(전체),발의수(대표발의),발의수(공동발의),원안가결(전체),수정가결(전체),철회(전체),부결(전체),수정안반영폐기(전체),대안반영폐기(전체),폐기(전체),임기만료폐기(전체),회기불계속폐기(전체),기타(전체),원안가결(대표발의),수정가결(대표발의),철회(대표발의),부결(대표발의),수정안반영폐기(대표발의),대안반영폐기(대표발의),폐기(대표발의),임기만료폐기(대표발의),회기불계속폐기(대표발의),기타,원안가결(공동발의),수정가결(공동발의),철회(공동발의),부결(공동발의),수정안반영폐기(공동발의),대안반영폐기(공동발의),폐기(공동발의),임기만료폐기(공동발의),회기불계속폐기(공동발의),기타(공동발의)
제20대,CJX51868,정종섭,鄭宗燮,새누리당,대구 동구갑,310,29,281,10,8,3,0,0,68,0,221,0,0,1,1,0,0,0,7,0,20,0,0,9,7,3,0,0,61,0,201,0,0
제20대,9WQ7845Z,강효상,姜孝祥,새누리당,비례대표,389,74,315,22,15,6,0,0,79,2,265,0,0,1,0,0,0,0,14,1,58,0,0,21,15,6,0,0,65,1,207,0,0
제20대,B7R2742J,기동민,奇東旻,더불어민주당,서울 성북구을,1604,116,1488,21,59,18,0,0,377,7,1122,0,0,2,3,3,0,0,46,0,62,0,0,19,56,15,0,0,331,7,1060,0,0
제20대,8EL9225R,박준영,朴晙瑩,국민의당,전남 영암군무안군신안군,499,19,480,14,40,5,0,3,144,6,287,0,0,0,0,0,0,0,2,2,15,0,0,14,40,5,0,3,142,4,272,0,0
제20대,8X46899U,윤소하,尹昭夏,정의당,비례대표,1213,130,1083,10,29,13,0,7,297,6,851,0,0,0,0,1,0,0,44,0,85,0,0,10,29,12,0,7,253,6,766,0,0
제20대,1MU99298,김철민,金哲玟,더불어민주당,경기 안산시상록구을,2432,130,2302,47,110,16,1,0,537,14,1707,0,0,0,3,4,0,0,24,0,99,0,0,47,107,12,1,0,513,14,1608,0,0
제20대,QUO78839,박재호,朴在昊,더불어민주당,부산 남구을,1599,64,1535,32,67,25,1,0,348,8,1118,0,0,0,4,0,0,0,17,0,43,0,0,32,63,25,1,0,331,8,1075,0,0
제20대,M6K7940A,오세정,吳世正,국민의당,비례대표,504,30,474,5,24,6,0,4,116,9,340,0,0,0,1,0,0,0,8,0,21,0,0,5,23,6,0,4,108,9,319,0,0
제20대,RQQ3807K,위성곤,魏聖坤,더불어민주당,제주 서귀포시,1556,96,1460,30,83,15,0,3,403,7,1015,0,0,1,8,0,0,0,38,0,49,0,0,29,75,15,0,3,365,7,966,0,0
제20대,IUE5875N,이정미,李貞味,정의당,비례대표,870,81,789,7,17,7,0,7,187,7,638,0,0,0,1,1,0,0,16,0,63,0,0,7,16,6,0,7,171,7,575,0,0
제20대,WNN9272X,장석춘,張錫春,새누리당,경북 구미시을,644,36,608,22,26,6,0,1,166,3,420,0,0,0,4,0,0,0,10,0,22,0,0,22,22,6,0,1,156,3,398,0,0
제20대,JOY4394O,황주홍,黃柱洪,국민의당,전남 고흥군보성군장흥군강진군,3298,696,2602,146,168,43,0,7,792,35,2107,0,0,15,37,6,0,0,162,14,462,0,0,131,131,37,0,7,630,21,1645,0,0
제20대,QB390802,김병관,金炳官,더불어민주당,경기 성남시분당구갑,916,60,856,24,44,15,0,3,189,3,638,0,0,2,0,2,0,0,9,0,47,0,0,22,44,13,0,3,180,3,591,0,0
제20대,6RP89579,김정우,金政祐,더불어민주당,경기 군포시갑,2169,109,2060,55,96,28,0,5,589,9,1387,0,0,0,2,1,0,3,35,0,68,0,0,55,94,27,0,2,554,9,1319,0,0
